R1B0WBNV19ZIXU,Easy and perfect!,"Reviewed in the United States on June 5, 2020",5.0 out of 5 stars,"
  Awesome!!! Exactly what i wanted. The software takes a little getting used to but Is pretty intuitive. Overall awesome camera!!
"
R1QB9ZMNA1TVBV,Five Stars,"Reviewed in the United States on May 14, 2018",5.0 out of 5 stars,"
  THE BEST CAMERA
"
R3LTK3V066YRFZ,Excelente cámara,"Reviewed in the United States on September 29, 2020",5.0 out of 5 stars,"
  Excelente cámara 360 grados
"
R1IWKBIIX2ESTN,thanks,"Reviewed in the United States on July 19, 2020",5.0 out of 5 stars,"
  It's great
"
R3S89QK7A6GFYA,Maybe the new one will be better,"Reviewed in the United States on October 31, 2019",4.0 out of 5 stars,"
  Nice feature 360 view ,hard to render photos and videos takes very long time to use the gopro studio
"
R29X9FMW01RHJE,No trae tarjeta Sandisk en la compra,"Reviewed in the United States on August 20, 2019",3.0 out of 5 stars,"
  No trae la tarjeta Sandisk que dice, hicimos dos compras de diferentes cuentas y solo llega la cámara.
"
R1FZ6KF4TK1TQP,Poor battery,"Reviewed in the United States on April 7, 2020",3.0 out of 5 stars,"
  Battery included fails to charge to 100%, stops at 73%, and discharges rather quickly.
"
R1L8EUNG3R12VB,Follow instructions and use you tube for tips.,"Reviewed in the United States on January 11, 2020",4.0 out of 5 stars,"
  Awesome for vacation videos of outdoor locations and scenery.
"
R2WHZSCDSZS9TR,Las fotos que saca son como las de google map street view,"Reviewed in the United States on November 18, 2019",4.0 out of 5 stars,"
  la posivilidas de video y fotos 360"
RIO54GG0U4X41,Good purchase,"Reviewed in the United States on May 31, 2020",5.0 out of 5 stars,"
  Good purchase
"
R3PS4SK2E7CH5R,Nice Cam 360 !!,"Reviewed in the United States on July 19, 2019",5.0 out of 5 stars,"
  Recomended !!
"
R3AOOYQ89XQ4D4,Prosumer Camera lacking even BASIC image controls.,"Reviewed in the United States on May 16, 2018",3.0 out of 5 stars,"
  Short and sweet.  How can a camera of this price, category, and technology omit the MOST BASIC OF ALL CAMERA FUNCTIONS?  I can think of no camera released in the past 10yrs that costs 1/10th of this one that blows off the implementation of Exposure and White Balance Control.  Literally, you CANNOT lock your exposure or WB and cannot choose shutter speeds.  Sure..AUTO EVERYTHING with a simple +/- EV control can work fine in easy environments... but go in and out of shadows, mixed light...shoot time lapse, etc and watch that exposure and white balance bounce all over the place.  I honestly expected more from GoPro and it never even crossed my mind that these BASIC features would be excluded.  For me, I may just have to return it as I cannot accept these limitations no matter how great it looks in bright even sunlight.  PLEASE FIX THIS and I may repurchase.  Interesting that there are so many comments marked ""Helpful"" when they are ""rah rah""...but there are some big-time shortcomings that people should consider and not be swayed exclusively by only positive reviews.  One additional - Be sure you don't mind a 10x-15x to 1 rendering ratio on even the latest of computers.  1min of footage will take 10-15min to render.  For reference, my latest top of line Macbook Pro it's 10 to 1.
"
RJAMQ4H6VSVA1,Llego sin la SD card solo la cámara,"Reviewed in the United States on December 13, 2019",1.0 out of 5 stars,"
  No llego con la sf card, solo llego la cámara
"
R3PIBD1MWXX90S,Great Price!,"Reviewed in the United States on August 22, 2020",5.0 out of 5 stars,"
  Good item
"
R39GWCXB87YHE9,bad product does not work,"Reviewed in the United States on July 27, 2019",1.0 out of 5 stars,"
  bad product does not work
"
R1IK4U6TC7ZVM,Dope cam 4 price,"Reviewed in the United States on March 11, 2020",5.0 out of 5 stars,"
  Dope cam
"
R3EZO3QLVS43ZW,Good people to do business with.,"Reviewed in the United States on March 26, 2020",5.0 out of 5 stars,"
  Have not used it yet, but it looks fine. Thanks
"
R3JT45YCO6BETW,$100 cheaper 1 weekafterI bought it SMH,"Reviewed in the United States on May 27, 2019",1.0 out of 5 stars,"
  Don;t buy
"
RO6LRPTWS7PIE,Opinion,"Reviewed in the United States on June 11, 2020",5.0 out of 5 stars,"
  The product seems to be good, I'm enjoying
"
R2A3OWQDDQQ1HA,Amazing camera,"Reviewed in the United States on June 24, 2020",5.0 out of 5 stars,"
  Great camera with amazing features!!!!
"
R2A87YTFFXK1JQ,Everything is great!,"Reviewed in the United States on May 26, 2019",4.0 out of 5 stars,"
  Love it!
"
REBG29CYNJP3U,Great go pro great price,"Reviewed in the United States on May 20, 2020",5.0 out of 5 stars,"
  Great go pro
"
R2ROEE7XFNML9C,No micro sd,"Reviewed in the United States on June 22, 2020",1.0 out of 5 stars,"
  Sin micro sd
"
R3A0KKFBFZFF5M,Seller sent me defected item,"Reviewed in the United States on September 23, 2019",1.0 out of 5 stars,"
  The lens was scratched and the camera was used
"
R1WSCJ27J7JZWC,Not ready for all uses.  Needs updates.  Better than the rest.,"Reviewed in the United States on February 6, 2018",3.0 out of 5 stars,"
  I purchased this after trying the Rylo.  It was a few hundred dollars more than the Rylo, but the Rylo was a disaster."
R31XSVDYF3P3G2,Warning don't be fooled by GoPro marketing.,"Reviewed in the United States on May 23, 2018",1.0 out of 5 stars,"
  Produces blurry video.  Camera always overheats and locks up.  Have had so much trouble it's not worth my aggravation.  Spents hours capturing video and photos on my vacation to find out all my time was wasted.  Nothing even close to 4k quality.  What a waste of money.  Don't plan on using it underwater because the results get even worse.
"
R25EXQE8MSQJQV,GET THIS CAMERA. Incredible picture and 360 quality- worth every penny!,"Reviewed in the United States on May 5, 2018",5.0 out of 5 stars,"
  Incredible camera- I have the gear 360 and this makes it look like a vhs! The quality of output is the best I've ever seen!
"
RI1ESEM6M7I6Y,Good for VR people who want to create their own ...,"Reviewed in the United States on February 10, 2018",5.0 out of 5 stars,"
  A interesting camera From Go Pro. Good for VR people who want to create their own VR movies. Bigger battery from other GoPro Models, can do 5k video.
"
R3CO1O99E1QDKH,Poor product and waste of time and money,"Reviewed in the United States on July 14, 2018",1.0 out of 5 stars,"
  Very poor picture quality."
R1OE6365X3TX6,It's now my favorite camera to shoot with!,"Reviewed in the United States on March 2, 2018",4.0 out of 5 stars,"
  So the ad doesn't lie.  You can shoot 360 degree video, you can do all sorts of things with this amazing camera it seems, however (and this is a big however) if you own an Android device, congratulations, you've just bought a very expensive door stop."
R24GJP7I3RW8AW,NO proper Android support.,"Reviewed in the United States on March 8, 2018",1.0 out of 5 stars,"
  Software is buggy, The Fusion wont connect to common Android devices. From the stitching I've seen so far, poor. Wish I had spent my money on a Insta360 One for Android.
"
RMKGRZZHRPVY9,Software makes it unusable for me,"Reviewed in the United States on February 10, 2018",2.0 out of 5 stars,"
  I rarely write reviews and I rarely write bad reviews, but this product has issues.  The hardware is nice.  It seems to be able to capture videos and you can view the videos on your phone or iPad quite easily.  The issue is exporting the videos is impossible for me (tried on a Surface Pro, iPad, iPhone X, always get an error when sharing).  The software in general is buggy and it pesters you to buy subscriptions or install other tools."
R3FA0I8WKLG6KP,The software is horrible and you need their crappy software unfortunately to do some things,"Reviewed in the United States on May 21, 2018",1.0 out of 5 stars,"
  major Pain in the ass. Gonna wait for 3rd gen like I usually do. This was crap tho. Real big disappointment
"
R3VAHKE69CVQO7,Five Stars,"Reviewed in the United States on June 26, 2018",5.0 out of 5 stars,"
  Nice 380 camera
"
RSNE9GD54A6RC,Fotos geniales.,"Reviewed in the United States on July 5, 2018",5.0 out of 5 stars,"
  Excelente cámara! Unas fotografías increíbles.
"
R29UA1DRIZZCT0,Nice idea but poorly implemented and marketed - waste of time and money!,"Reviewed in the United States on April 3, 2018",2.0 out of 5 stars,"
  Fusion is a great idea but unlike most of the GoPro products, it needs a lot of refinements. I had lots of issues in making it work for the first time and am still getting used to it in making decent videos. But my main frustration is that GoPro does not make it clear that it is useless underwater - the primary reason I bought it; the optics simply do not work underwater, image becomes soft and you can clearly see stitching lines."
R3V5E3MGQF251L,1) It is waterproof without any additional cases 2) The tripod it comes with is very nice 3) It has GoPro brand name,"Reviewed in the United States on March 5, 2018",1.0 out of 5 stars,"
  I've never justified spending time on reviews but this thing drained time from my vacation, so here it goes..."
